id%%genero
768%%Shooter
18369%%Role-Playing
769%%Shooter
782%%Shooter
783%%Racing
18382%%Fighting
18381%%Fighting
780%%Shooter
781%%Shooter
778%%Shooter
779%%Shooter
776%%Strategy
777%%Shooter
18376%%Construction and Management Simulation
881%%Strategy
880%%Adventure
18354%%Life Simulation
882%%Strategy
885%%MMO
18356%%Action
884%%Strategy
887%%MMO
886%%Role-Playing
18359%%Action
889%%Action
891%%Action
890%%Action
893%%Sandbox
18364%%Role-Playing
895%%Shooter
894%%Action
864%%Shooter
865%%Role-Playing
866%%Role-Playing
867%%Role-Playing
868%%Shooter
18340%%Role-Playing
18343%%Adventure
871%%Role-Playing
18342%%Role-Playing
872%%Role-Playing
873%%Action
874%%Action
18346%%Strategy
875%%Adventure
876%%Fighting
877%%Action
851%%Fighting
850%%Adventure
849%%Shooter
848%%Fighting
855%%Shooter
854%%Role-Playing
853%%Role-Playing
852%%Racing
859%%Action
856%%Action
862%%Horror
861%%Role-Playing
835%%Racing
833%%Horror
18311%%Shooter
836%%Shooter
837%%Action
842%%Shooter
18315%%Action
18314%%Action
843%%Action
840%%Action
18313%%Racing
841%%Shooter
18312%%Shooter
847%%Strategy
844%%Strategy
845%%Sports
956%%Shooter
952%%Shooter
953%%Shooter
948%%Sports
949%%Action
950%%Shooter
951%%Shooter
944%%Sports
947%%Platform
941%%Action
940%%Role-Playing
943%%Life Simulation
942%%Puzzle
937%%Shooter
936%%Shooter
939%%Role-Playing
938%%Platform
933%%Sports
932%%Shooter
935%%Shooter
934%%Shooter
929%%Action
928%%Strategy
931%%Action
930%%Racing
926%%Role-Playing
18269%%Adventure
18268%%Platform
925%%Role-Playing
18267%%Role-Playing
922%%Adventure
18266%%Role-Playing
923%%Racing
18265%%Sports
18264%%Action
921%%Adventure
18263%%Adventure
918%%Strategy
18262%%Adventure
919%%Adventure
18261%%Adventure
916%%Stealth
18260%%Role-Playing
917%%Life Simulation
914%%Shooter
915%%Role-Playing
18257%%Adventure
912%%Role-Playing
913%%Shooter
18254%%Horror
911%%Action
910%%Horror
18252%%Adventure
909%%Shooter
18253%%Sandbox
908%%Platform
907%%Shooter
18251%%Racing
905%%Role-Playing
18249%%Strategy
903%%Shooter
902%%Strategy
18244%%Sports
900%%Action
899%%Shooter
898%%Role-Playing
18240%%Adventure
897%%Action
18241%%Racing
896%%Shooter
18233%%Adventure
18232%%Music
18235%%Music
18234%%Action
18236%%Platform
18238%%Sports
18228%%Action
18231%%Sports
18230%%Sports
18216%%Action
18217%%Stealth
18218%%Shooter
18219%%Shooter
18220%%Puzzle
18221%%Action
18222%%Strategy
993%%Strategy
992%%Shooter
18209%%Adventure
18210%%Adventure
18211%%Action
994%%Strategy
18212%%Action
18213%%Action
18214%%Action
18215%%Adventure
18203%%Sandbox
18202%%Shooter
18201%%Strategy
18200%%Strategy
18206%%Adventure
991%%Shooter
18205%%Action
18204%%Stealth
18195%%Shooter
18194%%Shooter
18193%%Fighting
18192%%Action
18199%%Racing
18198%%Shooter
18197%%Shooter
18196%%Shooter
18188%%Life Simulation
18183%%Role-Playing
16525%%Role-Playing
16527%%Shooter
16528%%Shooter
16529%%Sports
16531%%Shooter
16558%%Puzzle
16556%%Horror
16555%%Shooter
16553%%Shooter
16562%%Shooter
16590%%Shooter
16607%%Adventure
16618%%Adventure
16623%%Life Simulation
16614%%Fighting
16612%%Sandbox
16624%%Role-Playing
16625%%Platform
16631%%Shooter
16398%%Role-Playing
16399%%Puzzle
16400%%Racing
16402%%Racing
16409%%Life Simulation
16411%%Role-Playing
16410%%Puzzle
1251%%Adventure
16416%%Adventure
16472%%Action
16488%%Adventure
16489%%Role-Playing
16798%%Platform
16799%%Sandbox
16796%%Shooter
16797%%Action
16794%%Platform
16795%%Puzzle
16788%%Flight Simulator
16789%%Sports
16786%%Fighting
16787%%Fighting
1362%%Construction and Management Simulation
16780%%Platform
16779%%Platform
16777%%Shooter
16775%%Shooter
16774%%Shooter
16773%%Adventure
16772%%Role-Playing
16769%%Puzzle
16828%%Role-Playing
16829%%Shooter
16830%%Shooter
16831%%Adventure
16826%%Strategy
16827%%Role-Playing
16821%%Strategy
16822%%Shooter
16823%%Role-Playing
16816%%Sports
16817%%Racing
16818%%Sandbox
16813%%Fighting
16812%%Sports
16815%%Construction and Management Simulation
16814%%Fighting
16809%%Adventure
16808%%Role-Playing
16811%%Sports
16807%%MMO
16806%%MMO
16800%%Horror
16803%%Sports
16802%%Action
16859%%Platform
16856%%Action
16857%%Action
16862%%Sports
16863%%Strategy
16860%%Shooter
16861%%Racing
16850%%Adventure
16851%%Adventure
16848%%Shooter
16849%%Horror
16852%%Action
16853%%Platform
16835%%Adventure
16834%%Role-Playing
16833%%Shooter
16888%%Role-Playing
16889%%Fighting
16891%%Action
16892%%Shooter
16893%%Racing
16894%%Adventure
16895%%Adventure
16882%%Strategy
16883%%Strategy
1333%%Action
16887%%Puzzle
16878%%Strategy
1312%%Strategy
16864%%Adventure
1313%%Racing
16867%%Sports
1314%%Racing
16657%%Shooter
16665%%Fighting
16664%%Fighting
16652%%Platform
16693%%Racing
16695%%Strategy
16694%%Platform
16689%%Role-Playing
16688%%Role-Playing
16691%%Shooter
16701%%Adventure
16700%%Role-Playing
16703%%Adventure
16697%%Sports
16696%%Strategy
16699%%Adventure
16698%%Sports
16677%%Platform
16684%%Flight Simulator
16685%%Shooter
16686%%Platform
16687%%Adventure
16680%%Adventure
16681%%Strategy
16682%%Life Simulation
16683%%Racing
16723%%Sports
16722%%Sports
16721%%Sandbox
16725%%Sandbox
16724%%Sports
16731%%Sports
16735%%Strategy
16706%%Shooter
16707%%Adventure
16704%%Racing
16705%%Role-Playing
16710%%Shooter
16708%%Strategy
16714%%Strategy
16715%%Fighting
16712%%Strategy
16713%%Puzzle
16753%%Role-Playing
16755%%Adventure
16754%%Sandbox
16757%%Adventure
16756%%Puzzle
16759%%Role-Playing
16758%%Action
16761%%Adventure
16760%%Racing
16763%%Adventure
16737%%Strategy
16739%%Puzzle
16740%%Puzzle
16741%%Role-Playing
16742%%Shooter
16743%%Puzzle
16744%%Racing
16745%%Action
16747%%Strategy
16748%%Adventure
16749%%Adventure
16750%%MMO
17057%%Adventure
17083%%Racing
17084%%Shooter
17085%%Racing
17079%%Action
17032%%Puzzle
17039%%Role-Playing
17027%%Adventure
17029%%Strategy
17028%%Adventure
17031%%Shooter
17048%%Platform
17051%%Role-Playing
17052%%Role-Playing
17045%%Shooter
17046%%Platform
17135%%Life Simulation
17133%%Platform
17132%%Role-Playing
17131%%Puzzle
17130%%Puzzle
17128%%Strategy
17127%%Adventure
17126%%Strategy
17121%%Racing
17120%%Strategy
17148%%Role-Playing
17149%%Flight Simulator
17146%%Puzzle
17147%%Strategy
17144%%Life Simulation
17140%%Racing
17141%%Platform
17138%%Puzzle
17139%%Action
17136%%Puzzle
17137%%Adventure
1548%%Shooter
17103%%Racing
17097%%Shooter
17096%%Racing
17099%%Racing
17098%%Shooter
1547%%Shooter
17093%%Adventure
17092%%Adventure
17095%%Strategy
1538%%Racing
17091%%Adventure
17116%%MMO
17117%%Strategy
17118%%Shooter
17119%%Racing
17113%%Puzzle
17114%%Adventure
17115%%Strategy
17108%%Adventure
17109%%Platform
17110%%Horror
17111%%Puzzle
1558%%Sandbox
17104%%Shooter
17105%%Role-Playing
17106%%Shooter
16939%%Role-Playing
16940%%Fighting
16944%%Shooter
16951%%Action
16949%%Role-Playing
16953%%Strategy
1784%%Life Simulation
16952%%Strategy
16958%%Puzzle
16896%%Shooter
16897%%Fighting
16898%%Adventure
16899%%Strategy
16900%%Shooter
16905%%Shooter
16906%%Shooter
16925%%Action
16999%%Puzzle
16993%%Strategy
17002%%Life Simulation
17003%%Shooter
17015%%Puzzle
17014%%Adventure
17013%%Role-Playing
17012%%Platform
17011%%Platform
17010%%Shooter
17008%%Puzzle
17023%%Puzzle
17022%%Puzzle
17021%%Strategy
17020%%Shooter
17019%%Life Simulation
17018%%Puzzle
17016%%Adventure
16965%%Strategy
16966%%Role-Playing
16967%%Role-Playing
16960%%Strategy
16961%%Strategy
16962%%Action
16969%%Music
16981%%Strategy
16980%%Puzzle
16983%%Puzzle
16978%%Puzzle
16989%%Adventure
17337%%Role-Playing
17338%%Role-Playing
17339%%Role-Playing
17340%%Role-Playing
17342%%Life Simulation
17328%%Sports
17329%%Strategy
17330%%Sports
17334%%Stealth
17321%%Stealth
17320%%Shooter
17322%%Shooter
17325%%Role-Playing
17324%%Strategy
17327%%Adventure
1902%%Action
17326%%Role-Playing
17313%%Strategy
17312%%Strategy
17315%%Racing
17314%%Strategy
17317%%Puzzle
17316%%Strategy
17319%%Role-Playing
17318%%Strategy
17307%%Puzzle
17305%%Strategy
17310%%Action
17311%%Racing
17308%%Action
17296%%Role-Playing
17297%%Role-Playing
17302%%Role-Playing
17303%%Stealth
17301%%Strategy
17295%%Role-Playing
17283%%Strategy
17280%%Strategy
17287%%Strategy
17285%%Strategy
17284%%Strategy
17406%%Puzzle
17392%%Platform
17393%%Role-Playing
17389%%Shooter
17388%%Platform
17385%%Strategy
17386%%Action
17377%%Fighting
17372%%Racing
17365%%Shooter
1804%%Racing
1805%%Role-Playing
1802%%Adventure
1801%%Role-Playing
17346%%Puzzle
17344%%Strategy
17200%%Adventure
17203%%Adventure
17205%%Strategy
17204%%Adventure
17207%%Puzzle
17211%%Strategy
17213%%Action
17215%%Shooter
17214%%Adventure
17184%%Adventure
17185%%Platform
17187%%Puzzle
17188%%Strategy
17189%%Sandbox
17196%%Horror
17171%%Puzzle
17170%%Platform
17169%%Action
17168%%Strategy
17175%%Adventure
17173%%Role-Playing
17172%%Strategy
17178%%Shooter
17177%%Action
17176%%Role-Playing
17183%%Adventure
17182%%Platform
17180%%Adventure
17154%%Role-Playing
17152%%Role-Playing
17153%%Role-Playing
17159%%Sports
17162%%Strategy
17163%%Role-Playing
17160%%Role-Playing
17161%%Sandbox
17166%%Strategy
17167%%Shooter
1972%%Sports
17269%%Action
1973%%Strategy
17268%%Action
1974%%Music
17270%%Action
17264%%Strategy
17267%%Role-Playing
17277%%Adventure
17279%%Role-Playing
17278%%Role-Playing
17273%%Action
17275%%Role-Playing
17252%%Shooter
17253%%Shooter
17254%%Shooter
17255%%Platform
17248%%Platform
17250%%Puzzle
17251%%Role-Playing
17260%%Racing
17261%%Role-Playing
17262%%Strategy
17257%%Adventure
17259%%Strategy
17239%%Strategy
17238%%Strategy
17237%%Strategy
17236%%Shooter
17233%%Racing
17232%%Shooter
17245%%Action
17244%%Strategy
17241%%Stealth
17240%%Role-Playing
17223%%Adventure
1925%%Adventure
1924%%Strategy
17221%%Action
17218%%Sandbox
17219%%Sandbox
17216%%Role-Playing
17217%%Role-Playing
17230%%Platform
17228%%Racing
17226%%Racing
17227%%Racing
17224%%Racing
17225%%Racing
2202%%Strategy
19537%%Strategy
2192%%Role-Playing
19536%%Platform
2193%%Horror
2194%%Role-Playing
2195%%Sports
2196%%Sports
19543%%Life Simulation
19529%%Platform
2189%%Role-Playing
2188%%Role-Playing
2191%%Role-Playing
2190%%Role-Playing
2234%%MMO
19579%%Shooter
19578%%Sports
2235%%Fighting
19577%%Sports
2238%%Role-Playing
19581%%Action
19580%%Action
19571%%Role-Playing
2227%%Role-Playing
19569%%Action
19568%%Adventure
2225%%Racing
2230%%Action
2231%%Fighting
19574%%Action
19573%%Adventure
19572%%Role-Playing
2229%%Adventure
19562%%Action
19563%%Action
19561%%Sports
19567%%Action
19564%%Adventure
19565%%Action
2270%%Role-Playing
2264%%Adventure
2265%%Action
19483%%Adventure
2260%%Platform
2261%%Puzzle
2262%%MMO
2263%%Puzzle
19473%%Sports
2256%%Role-Playing
19472%%Sports
2257%%Racing
19475%%Racing
2259%%Role-Playing
19471%%Sports
19464%%Shooter
2248%%Shooter
19465%%Role-Playing
19466%%Shooter
2247%%Puzzle
2243%%Strategy
2242%%Adventure
2303%%Platform
2299%%Shooter
19497%%Strategy
19495%%Shooter
19490%%Adventure
2275%%Puzzle
2274%%Shooter
2273%%Shooter
2272%%Strategy
19664%%Puzzle
19665%%Puzzle
19666%%Strategy
19667%%Role-Playing
19668%%Role-Playing
19669%%Role-Playing
19678%%Racing
19679%%Strategy
19649%%Action
19648%%Action
19651%%Strategy
19650%%Shooter
19653%%Adventure
19655%%Horror
19654%%Strategy
19657%%Action
19656%%Strategy
19659%%Strategy
19661%%Role-Playing
19660%%Puzzle
19663%%Puzzle
19662%%Puzzle
19698%%Adventure
19699%%Adventure
19696%%Puzzle
19697%%Platform
19703%%Adventure
19706%%Role-Playing
19707%%Platform
19704%%Role-Playing
19705%%Role-Playing
19710%%Strategy
19711%%Platform
19708%%Role-Playing
19709%%Role-Playing
19683%%Platform
19682%%Strategy
19681%%Adventure
2081%%Adventure
19680%%Racing
19686%%Action
19685%%Puzzle
19684%%Platform
19691%%Construction and Management Simulation
2090%%Shooter
2091%%Sports
2089%%Shooter
19695%%Construction and Management Simulation
19694%%Sports
2095%%Action
19693%%Construction and Management Simulation
2092%%Shooter
19692%%Construction and Management Simulation
19604%%Platform
19605%%Shooter
19600%%Role-Playing
19602%%Shooter
19603%%Shooter
19589%%Shooter
19588%%Platform
19591%%Puzzle
19590%%Shooter
19585%%Sports
19587%%Platform
19599%%Adventure
19598%%Life Simulation
19593%%Role-Playing
19592%%Music
19632%%Role-Playing
19646%%Shooter
19647%%Action
19644%%Action
19645%%Shooter
19623%%Puzzle
19622%%Life Simulation
19621%%Fighting
19620%%Platform
19619%%Life Simulation
19631%%Life Simulation
19630%%Construction and Management Simulation
19629%%Adventure
19628%%Strategy
19627%%Puzzle
19626%%Adventure
19625%%Strategy
19624%%Strategy
19786%%Adventure
19784%%Role-Playing
19790%%Adventure
19791%%MMO
19778%%Stealth
19779%%Role-Playing
19776%%Platform
2432%%Shooter
19777%%Role-Playing
19782%%Stealth
19780%%Action
19781%%Stealth
2458%%Shooter
2457%%Shooter
19807%%Adventure
19806%%Adventure
19805%%Sandbox
19795%%Role-Playing
19794%%Role-Playing
19816%%Shooter
2473%%Sports
19817%%Shooter
2472%%Role-Playing
2475%%Racing
2474%%Strategy
19819%%Music
19820%%Platform
2477%%Strategy
19821%%Role-Playing
2476%%MMO
19822%%Role-Playing
2479%%Flight Simulator
19823%%Platform
2478%%Action
19808%%Shooter
19809%%Shooter
19810%%Shooter
19811%%Flight Simulator
19812%%Flight Simulator
2469%%Role-Playing
19813%%Fighting
19814%%Shooter
2471%%Role-Playing
2470%%Action
19815%%Puzzle
19833%%Construction and Management Simulation
19835%%Adventure
19834%%Strategy
2480%%Action
2481%%Shooter
19827%%Racing
2482%%Racing
2483%%Strategy
19826%%Sports
19829%%Strategy
2484%%Shooter
2485%%Shooter
19830%%Horror
2511%%Sandbox
2509%%Shooter
2508%%Puzzle
2507%%Puzzle
2505%%Action
2504%%Action
2501%%Adventure
2500%%Adventure
2499%%Adventure
19712%%Strategy
19713%%Racing
2526%%Platform
2524%%Sports
19737%%Strategy
2516%%Adventure
2514%%Action
2515%%Action
2512%%Shooter
2513%%Action
2541%%Racing
2540%%Action
2537%%Puzzle
2536%%Strategy
2539%%Action
2533%%Action
2528%%Strategy
2531%%Strategy
2530%%Music
2556%%Adventure
2558%%Racing
19774%%Role-Playing
2552%%Strategy
2553%%Strategy
19771%%Adventure
19770%%Horror
2549%%Sports
19767%%Strategy
2550%%Strategy
2551%%Racing
2545%%Adventure
2547%%Horror
19907%%Action
19906%%Strategy
2304%%Fighting
19911%%Adventure
2310%%Adventure
19910%%Adventure
2311%%Shooter
19909%%Adventure
2308%%Strategy
19908%%Adventure
2309%%Sandbox
19915%%Adventure
2315%%Shooter
19913%%Adventure
2312%%Strategy
19912%%Adventure
19918%%Racing
19917%%Adventure
19916%%Adventure
19922%%Strategy
19923%%Adventure
19920%%Role-Playing
19921%%Adventure
2329%%Adventure
19928%%Construction and Management Simulation
19934%%Sandbox
19935%%Action
19937%%Puzzle
19936%%Fighting
19939%%Role-Playing
19938%%Puzzle
19941%%Adventure
19940%%Action
19943%%Adventure
19942%%Adventure
19945%%Role-Playing
19944%%Adventure
19947%%Adventure
19946%%Puzzle
19949%%Adventure
19948%%Adventure
19951%%Action
19950%%Adventure
19952%%Adventure
19953%%Adventure
19954%%Role-Playing
19955%%Role-Playing
19956%%Action
19957%%Adventure
19958%%Adventure
19959%%Adventure
19960%%Adventure
19961%%Adventure
19962%%Role-Playing
19963%%Shooter
19965%%Adventure
19966%%Adventure
19967%%Horror
19847%%Racing
19852%%Platform
19851%%Strategy
19850%%Stealth
19849%%Sports
19848%%Platform
2389%%Puzzle
2388%%Adventure
2387%%Puzzle
19859%%Strategy
19856%%Strategy
2385%%MMO
19857%%Strategy
2384%%Puzzle
19870%%Racing
19871%%Racing
19869%%Racing
19877%%Role-Playing
2404%%Puzzle
19876%%Role-Playing
19879%%Role-Playing
19878%%Role-Playing
19873%%Adventure
19872%%Adventure
19875%%Role-Playing
2402%%Puzzle
19874%%Role-Playing
2403%%Puzzle
19885%%Adventure
19884%%Adventure
19887%%Adventure
19886%%Role-Playing
19881%%Flight Simulator
19880%%Flight Simulator
19883%%Adventure
19882%%Flight Simulator
19895%%Role-Playing
19888%%Adventure
2419%%Role-Playing
2428%%Fighting
19903%%Adventure
2723%%Music
20036%%Platform
20039%%Role-Playing
20033%%Adventure
20035%%Adventure
20024%%Shooter
20010%%Sports
20014%%Strategy
20002%%Strategy
20003%%Strategy
20001%%Shooter
20007%%Sports
19997%%Strategy
19996%%Strategy
19998%%Strategy
19985%%Role-Playing
19984%%Action
19987%%Fighting
19986%%Role-Playing
19989%%MMO
19988%%Adventure
19991%%Action
19976%%Adventure
19977%%Shooter
19979%%Shooter
2762%%Stealth
19981%%Shooter
19968%%Shooter
19969%%Shooter
19970%%Role-Playing
19971%%Action
19972%%Strategy
2756%%Platform
19973%%Adventure
19974%%Strategy
19975%%Adventure
20212%%Role-Playing
20213%%Role-Playing
20210%%Role-Playing
20211%%Role-Playing
20208%%Platform
20222%%Strategy
20223%%Adventure
20220%%Racing
20221%%Life Simulation
20219%%Adventure
2618%%Shooter
20216%%Role-Playing
2617%%Shooter
20217%%Action
2599%%Shooter
20197%%Construction and Management Simulation
20196%%Life Simulation
20195%%Role-Playing
20194%%Role-Playing
2606%%Adventure
20206%%Horror
20205%%Adventure
2604%%Stealth
2605%%Strategy
2602%%Horror
20202%%Flight Simulator
2603%%Racing
20201%%Flight Simulator
2600%%Adventure
20180%%Strategy
20183%%Construction and Management Simulation
20176%%Adventure
20178%%Strategy
20179%%Role-Playing
2589%%MMO
20188%%Platform
2588%%Strategy
20189%%Platform
20190%%Platform
2590%%Action
20184%%Strategy
20185%%Strategy
2587%%Shooter
20187%%Adventure
2564%%Strategy
20167%%Life Simulation
2566%%Adventure
20166%%Life Simulation
2567%%Adventure
20161%%Strategy
2561%%Racing
